File Path,defect
./mainnet/ea/eA72099fB7cA34EA04EF1a7caCc396818C609d10_KARAJISHI.sol,Yes
./mainnet/89/89a9a5e2212442d8173bcbd4d7fa6ad3c8dabf58_ChuckmateInu.sol,Yes
./mainnet/65/65e307c39f52edae72e1b803c5ef7dab5b5f337e_Luffy.sol,Yes
./mainnet/f9/f97187f566eC6374cB08470CCe593fF0Dd36d8A9_BMBYToken.sol,Yes
./mainnet/a2/a2443c079dB861E32ECe68806E889775Bb1832cA_Tattoo.sol,Yes
./mainnet/9b/9b26724b64413db65d9c56a56416751ba380683c_KingShiba.sol,Yes
./mainnet/98/989f4c42b150cb39d9cc2bdb569abdf643d86f87_Tweesla.sol,Yes
./mainnet/49/49f93d5460392f171153004a8024d42e5a883599_SpongeBob.sol,Yes
./mainnet/00/00f352d05bb9e461180c1bce88140af3454fb45e_Hachiko.sol,Yes
./mainnet/00/00f6DdF9f28A85D0F4927352114f9657345F1256_Sausage.sol,Yes
./mainnet/b2/b2500a84e57c3298c7b06b10c05fbac62e827fcb_Grid.sol,Yes
./mainnet/b2/b221Fdc9B9916997Caa39691BD51E47C73a571c1_MinoriInu.sol,Yes
./mainnet/e2/e28bc29d2f361451eb5c966c8eca4a7ae5666254_Xmusk.sol,Yes
./mainnet/e2/e29ce6cb19b0ab0a7d0795d6027a022923b18a49_WENMARKETING.sol,Yes
./mainnet/86/86B8f1d5ddF81d111881080f681A5766D7Ef4b38_WAGIES.sol,Yes
./mainnet/d7/d70Eda39A476eb189Ef6b6706dFFb43eA7d266F2_DegensAddiction.sol,Yes
./mainnet/d7/d7712760a3b9ebe492a8795ecd1dd71150dbb6e6_HEIMDALL.sol,Yes
./mainnet/4b/4ba56dae42296a07c9cc44d0f01c109e4f1abba8_Blink.sol,Yes
./mainnet/4b/4b14B3E0D30943179220169100614B21077DB424_ShibApes.sol,Yes
./mainnet/bb/bbe0f03a099864b3a1aa1e601b9184016f847e51_MONKEY.sol,Yes
./mainnet/9d/9d02e3bfa181c93f99cfebefee754c768002e077_Shibabydoge.sol,Yes
./mainnet/b8/b8b6b81249599e7b20dc9716253881f021ad0aef_LarpChain.sol,Yes
./mainnet/8b/8b83608b3adfdfc9a9d915edbb13a8aa7e91a460_EWND.sol,Yes
./mainnet/26/2661602e7b36e7759060f1e3e4a2d9eae3f3f3c0_BabyWorldCupInu.sol,Yes
./mainnet/7d/7dDD811e0AF73b4f354103C4541aFCACA1444fd6_TheMarketplace.sol,Yes
./mainnet/6b/6b2E4980552e16fA84dDF20aA6D3B0678FC3D81c_GeorgeWashington.sol,Yes
./mainnet/61/61c4BDAeD5e02689f65f9744D1c7D539C7b36903_ZaRo.sol,Yes
./mainnet/61/61f8b165467e6f0ba79a6dceff57cf3762636f77_StarL2.sol,Yes
./mainnet/3f/3f5d5edff601e4befb887ff650a47a5f9641565e_KWONDOM.sol,Yes
./mainnet/7d/7df58a6c89a468a5aecff9af0e30648f964f3558_wen.sol,Yes
./mainnet/cd/cDc8B595793E0d9D86aD690523BE6cAec3543f59_BabyLobsterInu.sol,Yes
./mainnet/1e/1e10C362d016f8701bF9C33c8f60f5c8882BaAa6_WagmiMagic.sol,Yes
./mainnet/e9/e98aa3f19c41879bb0ae987fd78862f637aafda7_SafeMath.sol,Yes
./mainnet/e9/e9ce590aba02ffcd7265fe95a8c1479f2db851b6_Kabosu.sol,Yes
./mainnet/47/47A5Bd3b4C3a0eCc9EC5ceAE993aE0cC18D3cb1A_MoneyPrinterGoesBRRR.sol,Yes
./mainnet/94/943498B40d90C1000cA36f06010d970CcC47197f_ElonTusk.sol,Yes
./mainnet/d2/d2ca434665dc40f1493e75e16cb7ace95ff4a322_SugarInuDao.sol,Yes
./mainnet/47/47bec9edf43a4a5ef1c850118a2d58b71a2fa330_CA.sol,Yes
./mainnet/a0/a079E2626e68FEF82265391dd392A896c256A59C_Magnificent.sol,Yes
./mainnet/1b/1bAE9146E42eea8c4f45081A75c12b1733e04a88_Eagle.sol,Yes
./mainnet/4f/4f16ca2c5a64f649d4f0a78d9a72922492453643_EtherSpark.sol,Yes
./mainnet/1b/1b37d0366FB44DF6068A6d6F58F47Dcf3214E3bD_thePaw.sol,Yes
./mainnet/d8/d8ccc22220a5eb318b2bc1a109ca55fb7337c120_SimoSniperToken.sol,Yes
./mainnet/7f/7f6335C835e775E1038276e8ADB72e4C5259aD42_WrappedCreepyDough.sol,Yes
./mainnet/e8/e88ea10c64477b6b348745dbe4990f23aa424133_BabyNAUSICAA.sol,Yes
./mainnet/3d/3d1d8bf16583a7c9d9b522fd5e2fb4a37904f96e_ProofOfKishu.sol,Yes
./mainnet/06/06cbEbeb6833De7fc5529CdE87dE48cAC2492A46_GhostOfSatoshi.sol,Yes
