/home/wangzexu/pdg_-se/pdg_patch/input/mainnet/35/355cdaa4eba86ae8b1ba42b579f4c75dba36afb7_Crowdsale.sol,17,212,181,208,3,1408,574,591
/home/wangzexu/pdg_-se/pdg_patch/input/mainnet/35/353D92db08564500d812DDFD23a668D2F405ED85_R1Exchange.sol,4,36,36,62,4,402,302,82
/home/wangzexu/pdg_-se/pdg_patch/input/mainnet/35/3529Fd3c2EDD0D6147f1dAecC91e16E7A0600826_ECVerify.sol,1,3,0,5,2,64,46,5
/home/wangzexu/pdg_-se/pdg_patch/input/mainnet/58/5852fa5c3bf81a171ecde286c4cd358fad586bba_QubeLaunchPad.sol,14,139,82,151,14,1934,1010,706
/home/wangzexu/pdg_-se/pdg_patch/input/mainnet/58/58e42d987140345f16b221469b382967b55dbbe9_ForeignBridgeErcToErcV2.sol,18,202,67,410,3,737,450,106
/home/wangzexu/pdg_-se/pdg_patch/input/mainnet/58/585DaD48b917BC178403415747C82A9E63fa7AA8_PawstersNFTCG.sol,11,163,47,178,3,1358,539,634
/home/wangzexu/pdg_-se/pdg_patch/input/mainnet/58/584c94adb719be978c0afb052dce15afc43f1881_AidiCraft1155.sol,14,192,60,228,6,1629,914,541
/home/wangzexu/pdg_-se/pdg_patch/input/mainnet/58/581416181453cdb892451db4acd476d95fc9fe66_HolyVillains.sol,10,125,57,148,6,1202,559,494
/home/wangzexu/pdg_-se/pdg_patch/input/mainnet/58/58d20742781ebab148cd84df197281aa882286fa_MWGImplementation.sol,2,40,75,58,2,788,406,280
/home/wangzexu/pdg_-se/pdg_patch/input/mainnet/58/58594ceb0db0b66759e22ec783bb61d740355d34_BTTSToken.sol,7,141,85,75,2,818,572,186
/home/wangzexu/pdg_-se/pdg_patch/input/mainnet/58/58f4fDF20c1a4CD1610af336Fe3ebCd2bc9d4931_DIORMystery.sol,8,90,66,148,6,711,461,130
/home/wangzexu/pdg_-se/pdg_patch/input/mainnet/58/586d5D66f8A5f563661ac30488CacCCE056cc8b0_OwnbitMultiSig.sol,2,20,29,22,3,259,140,84
/home/wangzexu/pdg_-se/pdg_patch/input/mainnet/58/584ee92eaced80ca000a0e8ded95fe1ba9782bc3_WalletSimple.sol,3,20,22,22,6,382,191,159
/home/wangzexu/pdg_-se/pdg_patch/input/mainnet/58/58dac849964cabc3021648e78eb94cd242abf744_MonsterCompanion.sol,14,233,91,237,4,1834,801,767
/home/wangzexu/pdg_-se/pdg_patch/input/mainnet/58/58ea969c48d5d12dad1210d8482af7f69d53f6fe_FckDice.sol,1,17,46,36,8,471,199,188
/home/wangzexu/pdg_-se/pdg_patch/input/mainnet/58/584fc75ca47910150441d0751d031a33297dc085_PolkabridgeLaunchPadV2.sol,9,74,55,62,15,1078,789,140
/home/wangzexu/pdg_-se/pdg_patch/input/mainnet/ea/ea1b905898dccb2996f60447692cc4d6156e55fb_ThievesGang.sol,12,118,53,133,6,1583,771,605
/home/wangzexu/pdg_-se/pdg_patch/input/mainnet/ea/ea48729091a98e0e42a658fbe815eb0b5e9d38e4_MetaLordz.sol,17,263,100,271,5,1982,833,873
/home/wangzexu/pdg_-se/pdg_patch/input/mainnet/ea/EA1e9E0b5E24406c474e090956112d30251630ad_XBOXNFTPass.sol,8,90,66,148,6,711,461,130
/home/wangzexu/pdg_-se/pdg_patch/input/mainnet/ea/ea663d14bf15b201dc5e0c63f718cabe5d03a325_AceDice.sol,2,38,82,60,11,679,373,182
/home/wangzexu/pdg_-se/pdg_patch/input/mainnet/ea/EA1b2A4E2e0781DE2B0bcA8c2Dce86605a06E366_ERC721Opt.sol,13,160,108,157,4,1232,607,481
/home/wangzexu/pdg_-se/pdg_patch/input/mainnet/ea/ea72568ce64c9aef7d80817a134929fcf9d98b83_WOONKLY.sol,14,226,74,181,3,923,597,92
/home/wangzexu/pdg_-se/pdg_patch/input/mainnet/ea/eae2e3259d6d56451f4b3bc957ffbfcfaaebcac4_ERC20Token.sol,8,60,103,51,3,381,239,50
/home/wangzexu/pdg_-se/pdg_patch/input/mainnet/97/97bed89e22bbe6295e48e46d37d5d7498af13da8_LetsGoDayMinter.sol,10,57,18,52,2,980,310,537
/home/wangzexu/pdg_-se/pdg_patch/input/mainnet/97/97032cc8acb942626fe640fb2e73a123852ad451_ShogunApes.sol,13,254,229,318,9,2537,1079,1155
/home/wangzexu/pdg_-se/pdg_patch/input/mainnet/97/97857b2020326a954cea75ff5d1e2d1045fde3c4_ClaimableTokens.sol,13,130,48,152,6,1399,618,591
/home/wangzexu/pdg_-se/pdg_patch/input/mainnet/97/97c9e0eccc27efef7330e89a8c9414623ba2ee0f_ExToke.sol,11,68,77,46,2,426,263,95
/home/wangzexu/pdg_-se/pdg_patch/input/mainnet/97/970d5e0bd5c4f193fccf7fd579590c5f5c69b2d9_FortuneDao.sol,14,201,90,203,5,1879,1001,670
/home/wangzexu/pdg_-se/pdg_patch/input/mainnet/a7/a7bf6541c109db78ce67a2897604eebcd36ac1bd_WalletHelper.sol,8,56,20,49,5,451,340,38
/home/wangzexu/pdg_-se/pdg_patch/input/mainnet/a7/a78bbf97033e534c54b0a4fa62aa77b652ae4097_WalletFactory.sol,13,100,171,114,2,1073,392,489
/home/wangzexu/pdg_-se/pdg_patch/input/mainnet/a7/a744506fa02ada758abb6c4704418704d7726cb9_PokeXVerse.sol,15,254,110,252,4,2124,937,889
/home/wangzexu/pdg_-se/pdg_patch/input/mainnet/a7/a742d5468d7c8c188809e63afe96e15785e376f5_SingleToken.sol,21,385,176,378,8,1436,577,678
/home/wangzexu/pdg_-se/pdg_patch/input/mainnet/a7/a70f205302d3F606d4AC963BeDE2c181c05dDEa1_Deployer1.sol,45,834,620,409,4,3369,1936,933
/home/wangzexu/pdg_-se/pdg_patch/input/mainnet/a7/a7cc3cec0bce2bdee57a6e794a7349d9b6cd9c36_ERC20BridgeGateway.sol,7,59,27,72,3,946,451,412
/home/wangzexu/pdg_-se/pdg_patch/input/mainnet/a7/a7d0043760b936c2416e07203ace2546f1dbc9c0_Wizard.sol,14,173,59,198,5,1581,692,677
/home/wangzexu/pdg_-se/pdg_patch/input/mainnet/7a/7aA7d28eB17d3555cE8d0974F9006Fe670F53e1e_StoryBits.sol,13,163,50,162,8,1404,602,644
/home/wangzexu/pdg_-se/pdg_patch/input/mainnet/7a/7a23b6531de1ee84163a154953aa020c757cc034_ECDSA.sol,1,2,0,7,4,81,28,45
/home/wangzexu/pdg_-se/pdg_patch/input/mainnet/7a/7a35f50857110732b0b2326d6f18c8e58bf6d5c0_WealthyPenguinIslandClub.sol,13,239,94,265,5,1438,616,619
/home/wangzexu/pdg_-se/pdg_patch/input/mainnet/7a/7abc37a70439cb4119f89acd953e5f54776b9381_Signature.sol,1,2,0,3,1,42,30,3
/home/wangzexu/pdg_-se/pdg_patch/input/mainnet/7a/7afb8ba591f0e22486e2e040ee213aeb86413820_UpgraderModule.sol,41,371,198,413,9,4121,2609,875
/home/wangzexu/pdg_-se/pdg_patch/input/mainnet/7a/7a99cd0e45ebe919ef9e51e36e5040524bb3aeb1_MainlandPortal.sol,9,75,32,98,5,1275,833,261
/home/wangzexu/pdg_-se/pdg_patch/input/mainnet/7a/7a848abebea15a4bc2c27a40fa78f44c3daecd2c_TaskRegister.sol,9,89,86,107,7,986,751,96
/home/wangzexu/pdg_-se/pdg_patch/input/mainnet/7a/7aF27dB2Ed4E6875A01a04dB71741D699C661648_MincedMeat.sol,3,15,7,17,5,109,76,16
/home/wangzexu/pdg_-se/pdg_patch/input/mainnet/7a/7ae25da00b621dd70ee662d44ac0270f9c469d44_AquaCultureNFT.sol,25,443,169,530,5,1369,1341,10
/home/wangzexu/pdg_-se/pdg_patch/input/mainnet/7a/7a6fbdbd987783b33bceac3af9fe8786acfe5ea3_MinerClaim.sol,11,93,27,85,5,1037,476,456
