File Path,Defect
./mainnet/6f/6f3211e1a8d4963f0a4ef007e868e08560aa8b3b_IONCAirdrop.sol,Yes
./mainnet/6f/6F906b03d5AFdA15118BC0029A4e9c31921e9072_Cryptostamp3_1L1.sol,Yes
./mainnet/6f/6f33a7842ad134b2f4bcbedb34bce299dad56c97_RequestBitcoinNodesValidation.sol,Yes
./mainnet/6f/6fb5d24447a668963315d7a614b1710458ef6bb5_Pumples.sol,Yes
./mainnet/6f/6f9Da097e6c04Fbb4f2dB058ab2f86f039EDEbe9_AhtenaChristmasSe.sol,Yes
./mainnet/6f/6ff9942f565099bf4e395f8d0b6b9e25e675c12b_Feeless.sol,Yes
./mainnet/6f/6f0bb458067038f9c7992dcde2025f0eefb5ecf6_DDFImplementationV2.sol,Yes
./mainnet/6f/6f61dcbffc4e284590765b95cec253aaa28f043c_WnsRegistrar.sol,Yes
./mainnet/6f/6fcc56c41bfdb62fd09bb208c0de9dcc40efeb1a_BankrollLending.sol,Yes
./mainnet/6f/6f3b2f2100875409c5c011bc3bb97ea6e0f671db_ToknTalkToken.sol,Yes
./mainnet/6f/6fc61357f00b7735e5a75156522def9cfb20ee02_Utils.sol,Yes
./mainnet/6f/6fbe1453f684e530b30634a9cf9820078d40d194_GollumTrader.sol,Yes
./mainnet/6f/6f7dbd1f1b238eeb29c3306d7f9ad29c43ae9851_tribepass.sol,Yes
./mainnet/6f/6f1d0e4574eecbab34c083085c3c8856864a6c43_EraxExchange.sol,Yes
./mainnet/6f/6fbc1b8f756f43cfbfd45085380cc375650ff3d6_ZethrSnap.sol,Yes
./mainnet/c5/c55C5D1b2B738F57466072142d3c575B30F00E39_ERC721Sale.sol,Yes
./mainnet/c5/c53af25f831f31ad6256a742b3f0905bc214a430_WALLETSupplyController.sol,Yes
./mainnet/c5/c592fc965cc061618108fa6e095473eee64cd43e_Exchange.sol,Yes
./mainnet/c5/c57cf77281d0a615f38fb6a7fea44cd51ee66351_CryptosparkXMULTIPLE.sol,Yes
./mainnet/c3/c37bd82ec6bc784e61c498aeaf9fd4daae41a23b_CryptoPuzzle.sol,Yes
./mainnet/c3/c3e3bc08a05075eb827227f89666d30be221366f_Zongzi.sol,Yes
./mainnet/c3/c316e173eed7a8b49b0a39904432da6dd022c359_CakeSlices.sol,Yes
./mainnet/c3/C337D5Fd5C9c505895EDCb06ad8425E6529103f0_TransferManager.sol,Yes
./mainnet/c3/c3AB64924E552646a0Fa119DC4Ff1B2cD8Ab2D84_src_common_Libraries_SigUtil.sol,Yes
./mainnet/c3/c3698444A79830c1F9dE4e4d40DEA06F5ACb3353_InvisibleNFT.sol,Yes
./mainnet/63/633cfA9ac099D18C1B33736892427f0a7c1d120a_JPandFriends.sol,Yes
./mainnet/63/630fD418668Ab8121E8e3e45676bCF4C859320B3_SpaceCadets.sol,Yes
./mainnet/63/633cb544b2ef1bd9269b2111fd2b66fc05cd3477_AugmintReserves.sol,Yes
./mainnet/63/63d85ec7b1561818ec03e158ec125a4113038a00_KryptoriaAlphaCitizens.sol,Yes
./mainnet/63/63cef38c75d9805a36d92fa291bae781b41861e1_R1Exchange.sol,Yes
./mainnet/63/63c0bcc3a59d099ea1da652eb8fd0999c94de8c8_BigBugs.sol,Yes
./mainnet/65/65ec659cf37ad5b4c2b79f05f3c669544a9dba3e_Golomtrader.sol,Yes
./mainnet/65/65d9992C0cDCcFA1C786E85beD5592127D14DeEA_WrappedHydra.sol,Yes
./mainnet/65/659536686a178ec5883555761c73aeaa9ef8abc4_BTTSToken.sol,Yes
./mainnet/65/65cfac6e114860410147cb164a69b54e17180112_RC_KYC_ADV.sol,Yes
./mainnet/65/655af27fd486ac6acb67ccf760e180421930276f_MiningPool.sol,Yes
./mainnet/65/651aa5ea257af3d6fd08aedca8c5a446edb7b7a6_Exchange.sol,Yes
./mainnet/65/652efdD22AA3E3b8fb615bf9eFeDc7286a65b65e_ServiceVoucher.sol,Yes
./mainnet/65/65fafd78795c4bb2734633a000c122be0e3e6f37_OfficialGuardian.sol,Yes
./mainnet/f9/f9d53E156fE880889E777392585FEb46D8D840f6_DinoBabies.sol,Yes
./mainnet/f9/f9bb55b6a14acd32066182f0f5f0296073f5d054_DappLogic.sol,Yes
./mainnet/f9/f9cc20dbb497d6a1ab7e08f50edeb0f0bf156110_CrowdFundingCore.sol,Yes
./mainnet/f9/f946bCEa25F1102314fE0A65D94A2F729418aef1_CloneableWallet.sol,Yes
./mainnet/f9/f9bb5cb42d6b65ec6dc796eee939700a19e16cf2_SNUFFY500.sol,Yes
./mainnet/f9/f91546835f756da0c10cfa0cda95b15577b84aa7_LedgerChannel.sol,Yes
./mainnet/f9/f914a08de7b725301e42612c17263d5d85de4f5c_BlindBoxFactory.sol,Yes
./mainnet/f9/f902312a2c54b6c3d3a5e13f31404b6026343d8b_YetiFrens.sol,Yes
./mainnet/ee/ee95409931806793c0680ed1de58bab542c2a928_ETHVtoMerkleNetworkSwap.sol,Yes
./mainnet/ee/ee7391c8a24e256ef73108caaf8d806d501e649c_Match.sol,Yes
./mainnet/ee/Eecc64A27f8E992e1bE0dD8968dd5764785ba994_TransferManager.sol,Yes
./mainnet/ee/EeE4f8dB4410beBD74A76cB711D096c5E66d0473_XDaiForeignBridge.sol,Yes
./mainnet/ee/Eea04d993b7ee38FDfb6CcaFa55Bf727163Ec30a_Proxime.sol,Yes
./mainnet/ee/ee0cb776c601a5858d92be69884cd76b74cb1c74_BTTSToken.sol,Yes
./mainnet/ee/EE6BD04C6164D7F0Fa1cb03277C855639D99A7F6_DailyAction.sol,Yes
./mainnet/ee/eee901ac8e919f92ed0a27813307b4ad3a32be1f_HomeBridge.sol,Yes
./mainnet/ee/EE44beaB3B84342Dc97A56C7C7760E1878d00d8A_CheesePriceOracle.sol,Yes
./mainnet/ee/ee95cd26291fd1ad5d94bced4027e396a20d1f38_Dollar.sol,Yes
./mainnet/92/929C3811906F006AD50Dbd5a104b1C17eEA85767_TropyverseLand.sol,Yes
./mainnet/92/922018674c12a7f0d394ebeef9b58f186cde13c1_UniswapAnchoredView.sol,Yes
./mainnet/92/9232ef1597c02400b3efe443311f3bb55c9915b6_ClassyApe.sol,Yes
./mainnet/a2/a2abf3474be8dd25e40ff10a339354bda083e892_DP.sol,Yes
./mainnet/a2/a237737e9c206e5b031e530dc980f0c6202534f7_DigixReserve.sol,Yes
./mainnet/a2/a282D5Ec022cB37Ceb136427b1200b48090841cF_flipperthebird.sol,Yes
./mainnet/9b/9bbf04cae7b64767c1c900e2cfaef24af5e77b73_PhantomClub.sol,Yes
./mainnet/9b/9b4c64a7e4b76dc83999d9c517db909a6d39648e_DOGS.sol,Yes
./mainnet/9b/9bF7D6109B670c469EDB65ff290c781DeEcb43DA_Ticket.sol,Yes
./mainnet/9b/9bC2ddA2fd343CA1182aA2481154CD8611da3618_EthereumBridgeStorageTokenV2.sol,Yes
./mainnet/9b/9bb26200691a21E8f737424e6d800609e3C5b2fe_SwordAndShield.sol,Yes
./mainnet/9b/9bF5849a45EAf266b395aff563600f08F6480f5b_VersaceMysteryBox.sol,Yes
./mainnet/9b/9b582187b1984076730adb22ae53dd045a4ddf93_Teikhos.sol,Yes
./mainnet/75/7502931720447014d198e3405bb1c067ee641102_DEFIGOLD.sol,Yes
./mainnet/75/75107da357d5b659ed229e6a1e71d0055b30dbbd_MultiSigWallet.sol,Yes
./mainnet/75/75aaed496064ddb9e9ef74698268f912bcfc740d_ESW.sol,Yes
./mainnet/75/75422c02752C86Cde052c580aBCd5E0A0F5F9968_RaffleSignatureVerifier.sol,Yes
./mainnet/98/9871078deaa3df0b8f116ee1c6018adde5c1732a_ForeignBridgeErcToErc.sol,Yes
./mainnet/98/98f4Cd47B5E2DB550077a7d5d33aea9e2088dd4c_BitbonesNemesis.sol,Yes
./mainnet/98/988f82a8520ad304568e2c0a4e4d558f6ed50bee_MetaGirlfriends.sol,Yes
./mainnet/98/98ca85c59dee34dbc26667eac04f13e39f5f765a_Cryptex.sol,Yes
./mainnet/98/98D44Dd4700Efba22ec68a4195D29732006b26F5_DEMOONE.sol,Yes
./mainnet/98/989a2ad9acaa8c4e50b2fc6b650d6e1809b9195b_CloneableWallet.sol,Yes
./mainnet/84/843EcfdB484fAeE8fD9F355Ea4CBD0ff242F8F81_MultiSigBridge.sol,Yes
./mainnet/84/8455e58049e649D4E6eBaa188718098c1a1120ca_Gambler.sol,Yes
./mainnet/84/84b7d95165328d790a34cc5d7ecf528be55c65ed_DiceGame.sol,Yes
./mainnet/84/84e1d157d3007f79afa3b724a0163bfac7f9e86d_w3UniswapRouter.sol,Yes
./mainnet/84/84e5c791e2752c5db20aa0eb0073e0e9567b3c43_MultiHandler.sol,Yes
./mainnet/84/8485e231a5f6176101313b2e097de898d77baa05_AOW_Character_Base.sol,Yes
./mainnet/84/84cb50CA45279397CD03Fb94232D52078790F8e6_SingleAssetStaking.sol,Yes
./mainnet/84/844ce6F1BDd5189bB6E3dD1327C4fB1Fb9994794_AlliMetaBuilding.sol,Yes
./mainnet/49/49486814d8DC7dB8DE95Ee9B65acA621d392096F_BasicRelay.sol,Yes
./mainnet/49/496d00092e63608bae5ba52d08bab580d8509615_SCTToken.sol,Yes
./mainnet/49/499197314f9903a1ba9bed7ee54cd9eee5900e49_Ethernext.sol,Yes
./mainnet/49/49907029e80de1cbb3a46fd44247bf8ba8b5f12f_NFTMTG.sol,Yes
./mainnet/49/4969dccf5186e1c49411638fc8a2a020fdab752e_JobLib.sol,Yes
./mainnet/49/49102622791a58abe990a0ac68ec3f4366c5b2b1_Eagle.sol,Yes
./mainnet/00/003f26641e8a597eeabf0c9c10fc580a1b43628a_THEJIMS.sol,Yes
./mainnet/00/000000777697bdb425a417495743088dc664b10b_CryptoBlobs.sol,Yes
./mainnet/00/003A6eaF755C738D60e82D9e4C8eB2FB05B5d338_PartyPandas.sol,Yes
./mainnet/00/0000000000001b6ce5744c85c1756959a5deb163_SmartWallet.sol,Yes
./mainnet/00/00934d7aAb087b952635CB8d883295d824249998_StreamA.sol,Yes
./mainnet/00/000000000ca5171087c18fb271ca844a2370fc0a_MerkleNetworkERC20.sol,Yes
./mainnet/00/00c83aeCC790e8a4453e5dD3B0B4b3680501a7A7_OCECDSA.sol,Yes
./mainnet/00/0000000020e0a4bc775eb0cbefc7cfbeafc88444_LogOfClaimedMEVBlocks.sol,Yes
./mainnet/00/00677Ec3E34d9eb794f2eBA943f43BF0639cCE5D_SigningLogicLegacy.sol,Yes
./mainnet/00/00c8162c86a977edc10c641636bdff1c59327983_Payments.sol,Yes
./mainnet/28/28e5552e8F51DE209e18CDDf90D2A4F260f26216_Pass.sol,Yes
./mainnet/28/28680b03ea695af7379558e2a14365c775d65540_DharmaSmartWalletImplementationV14Staging.sol,Yes
./mainnet/28/2897c7fbf55e56d9c27852eab8ff5b3ffe59ccd4_CaliPlug.sol,Yes
./mainnet/b2/b2dbeb75051ff6eaadc485d1ff10ff788c0d567c_ANTv2Migrator.sol,Yes
./mainnet/b2/b2d737f65583b615531cbaf588b0ff7c6707eb34_Afronifty.sol,Yes
./mainnet/b2/b2f71443bbdf67d35a3e6915121c118200e5b15b_BCNTToken.sol,Yes
./mainnet/b2/b20c3cf7d0cdd4fe31ffd1923420c6d9f6662076_Address.sol,Yes
./mainnet/b2/b2fd6574bbc7f18d9ebfeca4f7a11dfe4b09d740_DfTokenizedDeposit.sol,Yes
./mainnet/b2/b295531decfb26e98b963e9256ea61fb4baea22d_TDJSyntheticNft.sol,Yes
./mainnet/b2/b252ede1f002c78718d28ea720239efdee9e1688_Catlantic.sol,Yes
./mainnet/d9/d9ab3ef50810812380c6afb7ea5f8369cc9c06bb_PharaGoddess.sol,Yes
./mainnet/d9/d95056dd46a74dd365bce971cd7f6f6b46e958e0_RefundVault.sol,Yes
./mainnet/d9/d9256751dbf90f3558e7f344d903251ffacfdd0b_Grid.sol,Yes
./mainnet/d9/d939ea559ff89aa1932184fe58b24300ae3b2a2a_Rafflestore.sol,Yes
./mainnet/d9/d989b2df7d86613ea440ffa33394dc7ba48d6c31_Crowdsale.sol,Yes
./mainnet/d9/d9FBe72bd4D89bE2DCDB73818d4a7c1CD3715F18_ERC721Main.sol,Yes
./mainnet/2f/2f73b6567b866302e132273f67661fb89b5a66f2_MedianWSTETHUSD.sol,Yes
./mainnet/2f/2f9cc1042d889353caf2e346b63ccfec985ae515_LavaWallet.sol,Yes
./mainnet/2f/2Fb3C22230c39496eDc13c16d09F34368346Ac1D_ISmartCert.sol,Yes
./mainnet/2f/2fbecab12cada3f01dfcab0c68ca0c5b08c0a080_BridgedERC1155.sol,Yes
./mainnet/2f/2f13fa06c0efd2a5c4cf2175a0467084672e648b_MarketPlace.sol,Yes
./mainnet/2f/2fee8eb51a7a0e64e88cf033957abcbd60c1257e_ETHPortal.sol,Yes
./mainnet/2f/2f23228b905ceb4734eb42d9b42805296667c93b_Coinchangex.sol,Yes
./mainnet/e2/E2d8707a7F994159BBCb196eB3d4212856597561_BridgeContract.sol,Yes
./mainnet/e2/e2464b0853557f62c2d2af17eb45ef5dAc783E6b_MintySwap.sol,Yes
./mainnet/e2/E2E8Badc5d50f8a6188577B89f50701cDE2D4e19_StakedTokenV2Rev4.sol,Yes
./mainnet/e2/e2612b9bc5cc0abf3fd35400cc2e49b3d426c56f_BITOXAirdrop.sol,Yes
./mainnet/e2/e282de82d08e6b002127e203681d16222069a9f0_C86Cybank.sol,Yes
./mainnet/e2/E2C2F8F3eE27C940dD167bd89E27cA219d27Becd_Emirates.sol,Yes
./mainnet/86/867ffb5a3871b500f65bdfafe0136f9667deae06_LocalEthereumEscrows.sol,Yes
./mainnet/86/86dae30c437872fe12151a2b0542eb3fb696bba2_Airdrop.sol,Yes
./mainnet/86/862cb35ed986062e898f180e43cecb47223843a6_testSwap.sol,Yes
./mainnet/86/86e40392a5e1fd61fb6be0e87c904874fce2f212_ItsSomething.sol,Yes
./mainnet/86/869bdbb21bf8703353c16e2f3a19f937d14ea7c5_FishFactory.sol,Yes
./mainnet/86/86a635eccefffa70ff8a6db29da9c8db288e40d0_TokenAEur.sol,Yes
./mainnet/86/86544696db2047479a65777f75f9a9c0b7822f14_COINRUNNERSNFT.sol,Yes
./mainnet/d7/d7320b32c3ec33577e4b88241438220b4cda2d5a_CertificateRedeemer.sol,Yes
./mainnet/d7/d73ca0d13e2bba8fbc6cfe60c8fd5753563da1de_NftPresale.sol,Yes
./mainnet/d7/d7ac080800566d42ab9789a99b7ed0dd5ecbe594_PsychonautApeDivision.sol,Yes
./mainnet/d7/d7e61aef5d00000a374f230d5a1e7237a93299f9_SOLA_Claims.sol,Yes
./mainnet/d7/d7dbe6f13b002ebed312f7ffb6164475426bdd96_ZeroGravityToken.sol,Yes
./mainnet/d7/d78b76fcc33cd416da9d3d42f72649a23d7ac647_LilHeroes.sol,Yes
./mainnet/d7/d796a8754D7bc88EF6258E48d1D0Fc2Af0e533c7_TccBuyer.sol,Yes
./mainnet/b0/b067057d13399f8a6837675f41d6cbff5714cb86_Sandstorm.sol,Yes
./mainnet/b0/b078c6c920bd68d3cdc9ab9e544b5bf0f45ead4e_TokenLab.sol,Yes
./mainnet/b0/b013e372de66209653a215D8868EC8772Aa4a52C_SecretVerseNFTDistributor.sol,Yes
./mainnet/b0/b04ded6cd23934f78cb8dedd948a533d0531d66a_Exchange.sol,Yes
./mainnet/70/7035796ed535e1D338bBE1C75F9a75b2997d9A51_ttTreasures.sol,Yes
./mainnet/b0/b00e27f33adbdc7d3e57c52f540f2e4abf8c7c79_FitNest.sol,Yes
./mainnet/b0/b009C64bDD73AE4A2F32b16F5319A4597303F808_KingdomWarriorsEverlight.sol,Yes
./mainnet/70/703af847700fb4ec3087189901d3541752c4bbb0_IssuanceManagerBeta.sol,Yes
./mainnet/8a/8a327252f093C0b1f83996aE64260e584dDf784D_MintableERC721New.sol,Yes
./mainnet/8a/8a3dade41042aabcbce00c3cbab5aea99129dad5_Futbots.sol,Yes
./mainnet/f1/f126c18f9f0995beccb8dbcbf9ffa769a218157d_klever.sol,Yes
./mainnet/f1/f1c525a488a848b58b95d79da48c21ce434290f7_ExchangeV2.sol,Yes
./mainnet/8a/8a4416453340ECF6c489eFf3030EDb632b0087B2_@openzeppelin_contracts_cryptography_ECDSA.sol,Yes
./mainnet/e1/e1d26f05edac447b752a4d6ba6d24fefebf79f4f_Identity.sol,Yes
./mainnet/e1/E12f8976d7aFC4f90FB85bacfbb9145D13DAF556_CrossTowerNFT1155V2.sol,Yes
./mainnet/19/191898dD4ccAeb37ab5D45A7D6b4D959fC56b96d_The_Starry_Night_Animated.sol,Yes
./mainnet/e1/e104d65eccdde29dada6b0d22db19942453ff2b0_NFTBroker.sol,Yes
./mainnet/e1/e190ec9b42c278c32056b5563e1892065efd2bf1_Utils.sol,Yes
./mainnet/e1/E18898c76a39ba4Cd46a544b87ebe1166fbe7052_R1Exchange.sol,Yes
./mainnet/e1/e1ec38ec1575ccaa3281f0b26cc7a18b8366674a_TokenLoot.sol,Yes
./mainnet/e1/e1f739ab3243289b0c66b99f630e3f2dd99e3d5a_CryptoDocs.sol,Yes
./mainnet/a3/a38b4687566fdbf014cad8be1a5522b11fa0009e_NFTownPlaces.sol,Yes
./mainnet/d1/d1A53bFbFF6E36b1E1436b2029582e6Bc86E2816_CBZ_Staking.sol,Yes
./mainnet/a3/a352c64dd89db7b40da3bdd887de581009c9180f_Trade.sol,Yes
./mainnet/a3/a3bc552a3475bc43b0c3cc46be25a07e0bef08a7_LifesAJoke.sol,Yes
./mainnet/d1/d1ceeeefa68a6af0a5f6046132d986066c7f9426_Dice2Win.sol,Yes
./mainnet/a3/a36972e347e538e6c7afb9f44fb10dda7bba9ba2_ECDSA.sol,Yes
./mainnet/d1/d18e2A433664F9459CCCbd4bEe0057A7BC57E707_@openzeppelin_contracts_cryptography_ECDSA.sol,Yes
./mainnet/a3/a3951a90d60eaaffa28e5b32610e12bfe85bbfb4_WWHangover.sol,Yes
./mainnet/2c/2c8eab1b7c57a6f9f81f761b26b71f99b25ff59c_BMICOAffiliateProgramm.sol,Yes
./mainnet/2c/2cc2728536f353f4c27e36ad29b7afbb697586b5_ROYAEDITIONNFTS.sol,Yes
./mainnet/d1/d1a0554b7b9d0d1f214bc44dd1a114a6df3cabde_FabledFractals.sol,Yes
./mainnet/2c/2ce8e90200c02EE7f82f99708dC0DFEe9C292Bd7_BvbBox.sol,Yes
./mainnet/bb/bb4b8d9936bb2ae413f02e4aabdbee72c9768dd8_FortuneDao.sol,Yes
./mainnet/bb/bb04aafd02b6cafb86d163861899aea34ebdcb46_DVN.sol,Yes
./mainnet/2c/2C0e3E45B2b88A3AA843f109F41c208D20D6FEFC_MultisignatureWallet.sol,Yes
./mainnet/2c/2C2B2455F9783E21e6245E62910040478B361144_IndoorFactory.sol,Yes
./mainnet/2c/2c90978d2eac7f147675780cad46f2c1257af82e_RealBoyBotClub.sol,Yes
./mainnet/bb/bbdc72540f083ceee5475b7f58e3809e57394ca5_CloudToken.sol,Yes
./mainnet/0a/0a9ae124f7f6493a7adb39a309fc2c9a24a87425_Main0004_adjustInterest.sol,Yes
./mainnet/0a/0ab6e894c973932b64974bf9e91e93332e51a98c_EvaCurrency.sol,Yes
./mainnet/cb/CB876f60399897db24058b2d58D0B9f713175eeF_@openzeppelin_contracts_cryptography_ECDSA.sol,Yes
./mainnet/cb/cb2e9fa32603cdc2740b82a9a67ed3e977c33416_GnosisSafe.sol,Yes
./mainnet/cb/cbefaf199b800deeb9ead61f358ee46e06c54070_LoanManager.sol,Yes
./mainnet/24/24ad679dc8d1f58adb2666f3ab848772bbad3df3_ERC721LendingPool02.sol,Yes
./mainnet/24/243614cd87eC957c144a9f52098e63256c13ee91_ControllerImpl.sol,Yes
./mainnet/4b/4b237a080652f52a4b1d8c71c6b6bba3d7868fab_Trade.sol,Yes
./mainnet/4b/4b77FEe6E945f625143D80867394AB2FDBFdA024_Transaction.sol,Yes
./mainnet/21/21EBB29D77f9e0BA087C7cB4e00ec89911c8f8D5_EthereumBridgeStorageToken.sol,Yes
./mainnet/59/59d2f3119d0eb74350acdb3ae9c03654f422555f_Archem.sol,Yes
./mainnet/e1/e17dbb844ba602e189889d941d1297184ce63664_InstantTrade.sol,Yes
./mainnet/e1/e1aa65b61c5f6b0405a0d82f5582f8a278383a9f_AuctionERC20TransferProxy.sol,Yes
./mainnet/8b/8b384e1058e4564fff61a1b7cb0c2eff3c0e8e21_SolFlowers.sol,Yes
./mainnet/8b/8bca0fae90bb282266dce802bbbd3ab155c98002_Nothing.sol,Yes
./mainnet/d1/d14d0ec899Cf2DBf30907B33b434eD0C7dD9C43E_SkulSerum.sol,Yes
./mainnet/d1/d1b7acfac9da87836de66942f50eb2cd4f7ebb9c_Trade.sol,Yes
./mainnet/2a/2a15ae3f5e03c9a23e08072dda8cfd2914b9c95f_Nebula7.sol,Yes
./mainnet/d1/d1bdf85db6af63f45211db95928d938abcc52dc8_Claim_Codes.sol,Yes
./mainnet/2a/2a9941aa88EA762987265b860eAa2540C74fDD04_WSK.sol,Yes
./mainnet/2a/2a86c5466f088caebf94e071a77669bae371cd87_FeralfileExhibitionV3_3.sol,Yes
./mainnet/2a/2A4d04f4e882A2800B14352162193A5ff3047202_PixelFoxes.sol,Yes
./mainnet/bb/bb6f8005c97e2713c4a36fafe70a6b13d866144a_CrankyCrocz.sol,Yes
